original_audio,generator,track_sample_id,genre,split
Troubles I've seen - Malaventura,producer,sample_01724,Pop,test
Troubles I've seen - Malaventura,songgen,sample_01956,Pop,test
Troubles I've seen - Malaventura,stableaudio,sample_02773,Pop,test
Troubles I've seen - Malaventura,suno,sample_02261,Pop,test
Troubles I've seen - Malaventura,udio,sample_02561,Pop,test
Ugh! Humans Can Join - Mystery Mammal,acestep,sample_00558,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,audioldm,sample_00612,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,brev,sample_00974,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,diffrhythm,sample_01286,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,elevenlabs,sample_03121,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,mubert,sample_01516,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,musicgen,sample_03427,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,producer,sample_01675,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,songgen,sample_01885,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,stableaudio,sample_02714,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,suno,sample_02165,Electronic,test
Ugh! Humans Can Join - Mystery Mammal,udio,sample_02465,Electronic,test
Vanishing Horizon - Jason Shaw,acestep,sample_00563,Electronic,train
Vanishing Horizon - Jason Shaw,audioldm,sample_00634,Electronic,train
Vanishing Horizon - Jason Shaw,brev,sample_00976,Electronic,train
Vanishing Horizon - Jason Shaw,diffrhythm,sample_01290,Electronic,train
Vanishing Horizon - Jason Shaw,elevenlabs,sample_03123,Electronic,train
Vanishing Horizon - Jason Shaw,mubert,sample_01501,Electronic,train
Vanishing Horizon - Jason Shaw,musicgen,sample_03432,Electronic,train
Vanishing Horizon - Jason Shaw,producer,sample_01676,Electronic,train
Vanishing Horizon - Jason Shaw,songgen,sample_01889,Electronic,train
Vanishing Horizon - Jason Shaw,stableaudio,sample_02715,Electronic,train
Vanishing Horizon - Jason Shaw,suno,sample_02167,Electronic,train
Vanishing Horizon - Jason Shaw,udio,sample_02467,Electronic,train
Voxel - Andy G. Cohen,acestep,sample_00565,Rock,val
Voxel - Andy G. Cohen,audioldm,sample_00781,Rock,val
Voxel - Andy G. Cohen,brev,sample_01164,Rock,val
Voxel - Andy G. Cohen,diffrhythm,sample_01467,Rock,val
Voxel - Andy G. Cohen,elevenlabs,sample_03125,Rock,val
Voxel - Andy G. Cohen,mubert,sample_01613,Rock,val
Voxel - Andy G. Cohen,musicgen,sample_03434,Rock,val
Voxel - Andy G. Cohen,producer,sample_01771,Rock,val
Voxel - Andy G. Cohen,songgen,sample_02059,Rock,val
Voxel - Andy G. Cohen,stableaudio,sample_02854,Rock,val
Voxel - Andy G. Cohen,suno,sample_02355,Rock,val
Voxel - Andy G. Cohen,udio,sample_02655,Rock,val
We Are Canucks - David Blair,acestep,sample_00569,Pop,train
We Are Canucks - David Blair,audioldm,sample_00737,Pop,train
We Are Canucks - David Blair,brev,sample_01072,Pop,train
We Are Canucks - David Blair,diffrhythm,sample_01365,Pop,train
We Are Canucks - David Blair,elevenlabs,sample_03127,Pop,train
We Are Canucks - David Blair,mubert,sample_01529,Pop,train
We Are Canucks - David Blair,musicgen,sample_03438,Pop,train
We Are Canucks - David Blair,producer,sample_01725,Pop,train
We Are Canucks - David Blair,songgen,sample_01957,Pop,train
We Are Canucks - David Blair,stableaudio,sample_02774,Pop,train
We Are Canucks - David Blair,suno,sample_02263,Pop,train
We Are Canucks - David Blair,udio,sample_02563,Pop,train
When I Was Taller - Dan Deacon,acestep,sample_00572,Electronic,train
When I Was Taller - Dan Deacon,audioldm,sample_00660,Electronic,train
When I Was Taller - Dan Deacon,brev,sample_00978,Electronic,train
When I Was Taller - Dan Deacon,diffrhythm,sample_01292,Electronic,train
When I Was Taller - Dan Deacon,elevenlabs,sample_03131,Electronic,train
When I Was Taller - Dan Deacon,mubert,sample_01508,Electronic,train
When I Was Taller - Dan Deacon,musicgen,sample_03441,Electronic,train
When I Was Taller - Dan Deacon,producer,sample_01677,Electronic,train
When I Was Taller - Dan Deacon,songgen,sample_01891,Electronic,train
When I Was Taller - Dan Deacon,stableaudio,sample_02716,Electronic,train
When I Was Taller - Dan Deacon,suno,sample_02169,Electronic,train
When I Was Taller - Dan Deacon,udio,sample_02469,Electronic,train
Who Loves You Dear - Mink Lungs,acestep,sample_00575,Rock,test
Who Loves You Dear - Mink Lungs,audioldm,sample_00797,Rock,test
Who Loves You Dear - Mink Lungs,brev,sample_01170,Rock,test
Who Loves You Dear - Mink Lungs,diffrhythm,sample_01473,Rock,test
Who Loves You Dear - Mink Lungs,elevenlabs,sample_03135,Rock,test
Who Loves You Dear - Mink Lungs,mubert,sample_01604,Rock,test
Who Loves You Dear - Mink Lungs,musicgen,sample_03444,Rock,test
Who Loves You Dear - Mink Lungs,producer,sample_01774,Rock,test
Who Loves You Dear - Mink Lungs,songgen,sample_02065,Rock,test
Who Loves You Dear - Mink Lungs,stableaudio,sample_02857,Rock,test
Who Loves You Dear - Mink Lungs,suno,sample_02361,Rock,test
Who Loves You Dear - Mink Lungs,udio,sample_02661,Rock,test
Wir Werden Gott - Japanische Kampfhorspiele,acestep,sample_00578,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,audioldm,sample_00778,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,brev,sample_01174,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,diffrhythm,sample_01476,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,elevenlabs,sample_03139,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,mubert,sample_01596,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,musicgen,sample_03446,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,producer,sample_01776,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,songgen,sample_02068,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,stableaudio,sample_02860,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,suno,sample_02365,Rock,train
Wir Werden Gott - Japanische Kampfhorspiele,udio,sample_02665,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,acestep,sample_00580,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,audioldm,sample_00775,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,brev,sample_01176,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,diffrhythm,sample_01477,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,elevenlabs,sample_03141,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,mubert,sample_01584,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,musicgen,sample_03448,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,producer,sample_01777,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,songgen,sample_02069,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,stableaudio,sample_02861,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,suno,sample_02367,Rock,train
Ynkelig - Die Morgendammerung Des Valhalla,udio,sample_02667,Rock,train
Yoko live at FoEG - Emma Acs,acestep,sample_00581,Pop,train
Yoko live at FoEG - Emma Acs,audioldm,sample_00726,Pop,train
Yoko live at FoEG - Emma Acs,brev,sample_01074,Pop,train
Yoko live at FoEG - Emma Acs,diffrhythm,sample_01367,Pop,train
Yoko live at FoEG - Emma Acs,elevenlabs,sample_03143,Pop,train
Yoko live at FoEG - Emma Acs,mubert,sample_01561,Pop,train
Yoko live at FoEG - Emma Acs,musicgen,sample_03449,Pop,train
Yoko live at FoEG - Emma Acs,producer,sample_01726,Pop,train
Yoko live at FoEG - Emma Acs,songgen,sample_01959,Pop,train
Yoko live at FoEG - Emma Acs,stableaudio,sample_02776,Pop,train
Yoko live at FoEG - Emma Acs,suno,sample_02265,Pop,train
Yoko live at FoEG - Emma Acs,udio,sample_02565,Pop,train
You Are A Monster - Monroeville Music Center,acestep,sample_00582,Pop,train
You Are A Monster - Monroeville Music Center,audioldm,sample_00877,Pop,train
You Are A Monster - Monroeville Music Center,brev,sample_01076,Pop,train
You Are A Monster - Monroeville Music Center,diffrhythm,sample_01368,Pop,train
You Are A Monster - Monroeville Music Center,elevenlabs,sample_03145,Pop,train
You Are A Monster - Monroeville Music Center,mubert,sample_01576,Pop,train
You Are A Monster - Monroeville Music Center,musicgen,sample_03450,Pop,train
You Are A Monster - Monroeville Music Center,producer,sample_01727,Pop,train
You Are A Monster - Monroeville Music Center,songgen,sample_01960,Pop,train
You Are A Monster - Monroeville Music Center,stableaudio,sample_02777,Pop,train
You Are A Monster - Monroeville Music Center,suno,sample_02267,Pop,train
You Are A Monster - Monroeville Music Center,udio,sample_02567,Pop,train
kolorowe wody - Katapulto,acestep,sample_00411,Pop,train
kolorowe wody - Katapulto,audioldm,sample_00734,Pop,train
kolorowe wody - Katapulto,brev,sample_01012,Pop,train
kolorowe wody - Katapulto,diffrhythm,sample_01314,Pop,train
kolorowe wody - Katapulto,elevenlabs,sample_03151,Pop,train
kolorowe wody - Katapulto,mubert,sample_01563,Pop,train
kolorowe wody - Katapulto,musicgen,sample_03280,Pop,train
kolorowe wody - Katapulto,producer,sample_01694,Pop,train
kolorowe wody - Katapulto,songgen,sample_01914,Pop,train
kolorowe wody - Katapulto,stableaudio,sample_02735,Pop,train
kolorowe wody - Katapulto,suno,sample_02203,Pop,train
kolorowe wody - Katapulto,udio,sample_02503,Pop,train
mc trabalenguas - Volumina,acestep,sample_00436,Pop,train
mc trabalenguas - Volumina,audioldm,sample_00735,Pop,train
mc trabalenguas - Volumina,brev,sample_01020,Pop,train
mc trabalenguas - Volumina,diffrhythm,sample_01320,Pop,train
mc trabalenguas - Volumina,elevenlabs,sample_03153,Pop,train
mc trabalenguas - Volumina,mubert,sample_01572,Pop,train
mc trabalenguas - Volumina,musicgen,sample_03305,Pop,train
mc trabalenguas - Volumina,producer,sample_01698,Pop,train
mc trabalenguas - Volumina,songgen,sample_01919,Pop,train
mc trabalenguas - Volumina,stableaudio,sample_02739,Pop,train
mc trabalenguas - Volumina,suno,sample_02211,Pop,train
mc trabalenguas - Volumina,udio,sample_02511,Pop,train
mystery team 2090 - Jesse Futerman,acestep,sample_00447,Electronic,val
mystery team 2090 - Jesse Futerman,audioldm,sample_00617,Electronic,val
mystery team 2090 - Jesse Futerman,brev,sample_00922,Electronic,val
mystery team 2090 - Jesse Futerman,diffrhythm,sample_01238,Electronic,val
mystery team 2090 - Jesse Futerman,elevenlabs,sample_03155,Electronic,val
mystery team 2090 - Jesse Futerman,mubert,sample_01514,Electronic,val
mystery team 2090 - Jesse Futerman,musicgen,sample_03316,Electronic,val
mystery team 2090 - Jesse Futerman,producer,sample_01649,Electronic,val
mystery team 2090 - Jesse Futerman,songgen,sample_01837,Electronic,val
mystery team 2090 - Jesse Futerman,stableaudio,sample_02689,Electronic,val
mystery team 2090 - Jesse Futerman,suno,sample_02113,Electronic,val
mystery team 2090 - Jesse Futerman,udio,sample_02413,Electronic,val
philcollins takes your hand - Katapulto,acestep,sample_00472,Pop,train
philcollins takes your hand - Katapulto,audioldm,sample_00714,Pop,train
philcollins takes your hand - Katapulto,brev,sample_01036,Pop,train
philcollins takes your hand - Katapulto,diffrhythm,sample_01335,Pop,train
philcollins takes your hand - Katapulto,elevenlabs,sample_03157,Pop,train
philcollins takes your hand - Katapulto,mubert,sample_01536,Pop,train
philcollins takes your hand - Katapulto,musicgen,sample_03341,Pop,train
philcollins takes your hand - Katapulto,producer,sample_01707,Pop,train
philcollins takes your hand - Katapulto,songgen,sample_01931,Pop,train
philcollins takes your hand - Katapulto,stableaudio,sample_02750,Pop,train
philcollins takes your hand - Katapulto,suno,sample_02227,Pop,train
philcollins takes your hand - Katapulto,udio,sample_02527,Pop,train
purity & danger - Katapulto,acestep,sample_00479,Pop,train
purity & danger - Katapulto,audioldm,sample_00745,Pop,train
purity & danger - Katapulto,brev,sample_01038,Pop,train
purity & danger - Katapulto,diffrhythm,sample_01338,Pop,train
purity & danger - Katapulto,elevenlabs,sample_03159,Pop,train
purity & danger - Katapulto,mubert,sample_01569,Pop,train
purity & danger - Katapulto,musicgen,sample_03348,Pop,train
purity & danger - Katapulto,producer,sample_01708,Pop,train
purity & danger - Katapulto,songgen,sample_01934,Pop,train
purity & danger - Katapulto,stableaudio,sample_02723,Pop,train
purity & danger - Katapulto,suno,sample_02229,Pop,train
purity & danger - Katapulto,udio,sample_02529,Pop,train
zero rhythm dollar boy - Katapulto,acestep,sample_00584,Pop,train
zero rhythm dollar boy - Katapulto,audioldm,sample_00719,Pop,train
zero rhythm dollar boy - Katapulto,brev,sample_01078,Pop,train
zero rhythm dollar boy - Katapulto,diffrhythm,sample_01369,Pop,train
zero rhythm dollar boy - Katapulto,elevenlabs,sample_03161,Pop,train
zero rhythm dollar boy - Katapulto,mubert,sample_01562,Pop,train
zero rhythm dollar boy - Katapulto,musicgen,sample_03452,Pop,train
zero rhythm dollar boy - Katapulto,producer,sample_01728,Pop,train
zero rhythm dollar boy - Katapulto,songgen,sample_01961,Pop,train
zero rhythm dollar boy - Katapulto,stableaudio,sample_02778,Pop,train
zero rhythm dollar boy - Katapulto,suno,sample_02269,Pop,train
zero rhythm dollar boy - Katapulto,udio,sample_02569,Pop,train
