segment_id,track_sample_id,original_audio,label,label_id,genre,generator,split,cache_index
seg_007054,sample_02450,SD (Ill Mix) - H-LR,FAKE,1,Electronic,udio,val,7054
seg_007055,sample_02450,SD (Ill Mix) - H-LR,FAKE,1,Electronic,udio,val,7055
seg_007056,sample_02451,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7056
seg_007057,sample_02451,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7057
seg_007058,sample_02451,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7058
seg_007059,sample_02452,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7059
seg_007060,sample_02452,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7060
seg_007061,sample_02452,Seppuku Bot - Decktonic,FAKE,1,Electronic,udio,train,7061
seg_007062,sample_02453,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7062
seg_007063,sample_02453,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7063
seg_007064,sample_02453,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7064
seg_007065,sample_02454,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7065
seg_007066,sample_02454,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7066
seg_007067,sample_02454,Straw Fields - Rolemusic,FAKE,1,Electronic,udio,train,7067
seg_007068,sample_02455,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7068
seg_007069,sample_02455,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7069
seg_007070,sample_02455,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7070
seg_007071,sample_02456,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7071
seg_007072,sample_02456,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7072
seg_007073,sample_02456,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,udio,train,7073
seg_007074,sample_02457,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7074
seg_007075,sample_02457,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7075
seg_007076,sample_02457,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7076
seg_007077,sample_02458,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7077
seg_007078,sample_02458,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7078
seg_007079,sample_02458,Tapes - Gumbel,FAKE,1,Electronic,udio,train,7079
seg_007080,sample_02459,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7080
seg_007081,sample_02459,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7081
seg_007082,sample_02459,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7082
seg_007083,sample_02460,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7083
seg_007084,sample_02460,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7084
seg_007085,sample_02460,The Big House - Jason Shaw,FAKE,1,Electronic,udio,train,7085
seg_007086,sample_02461,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7086
seg_007087,sample_02461,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7087
seg_007088,sample_02461,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7088
seg_007089,sample_02462,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7089
seg_007090,sample_02462,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7090
seg_007091,sample_02462,The Courtyard - Uncle Bibby,FAKE,1,Electronic,udio,train,7091
seg_007092,sample_02463,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7092
seg_007093,sample_02463,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7093
seg_007094,sample_02463,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7094
seg_007095,sample_02464,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7095
seg_007096,sample_02464,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7096
seg_007097,sample_02464,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,udio,train,7097
seg_007098,sample_02465,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7098
seg_007099,sample_02465,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7099
seg_007100,sample_02465,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7100
seg_007101,sample_02466,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7101
seg_007102,sample_02466,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7102
seg_007103,sample_02466,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,udio,test,7103
seg_007104,sample_02467,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7104
seg_007105,sample_02467,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7105
seg_007106,sample_02467,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7106
seg_007107,sample_02468,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7107
seg_007108,sample_02468,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7108
seg_007109,sample_02468,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,udio,train,7109
seg_007110,sample_02469,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7110
seg_007111,sample_02469,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7111
seg_007112,sample_02469,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7112
seg_007113,sample_02470,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7113
seg_007114,sample_02470,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7114
seg_007115,sample_02470,When I Was Taller - Dan Deacon,FAKE,1,Electronic,udio,train,7115
seg_007116,sample_02471,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7116
seg_007117,sample_02471,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7117
seg_007118,sample_02471,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7118
seg_007119,sample_02472,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7119
seg_007120,sample_02472,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7120
seg_007121,sample_02472,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7121
seg_007122,sample_02473,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7122
seg_007123,sample_02473,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7123
seg_007124,sample_02473,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7124
seg_007125,sample_02474,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7125
seg_007126,sample_02474,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7126
seg_007127,sample_02474,Breeze Funk - Malaventura,FAKE,1,Pop,udio,train,7127
seg_007128,sample_02475,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7128
seg_007129,sample_02475,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7129
seg_007130,sample_02475,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7130
seg_007131,sample_02476,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7131
seg_007132,sample_02476,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7132
seg_007133,sample_02476,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,udio,train,7133
seg_007134,sample_02477,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7134
seg_007135,sample_02477,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7135
seg_007136,sample_02477,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7136
seg_007137,sample_02478,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7137
seg_007138,sample_02478,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7138
seg_007139,sample_02478,Celia - Ergo Phizmiz,FAKE,1,Pop,udio,train,7139
seg_007140,sample_02479,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7140
seg_007141,sample_02479,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7141
seg_007142,sample_02479,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7142
seg_007143,sample_02480,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7143
seg_007144,sample_02480,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7144
seg_007145,sample_02480,Convicted Jazz Drones - Malaventura,FAKE,1,Pop,udio,train,7145
seg_007146,sample_02481,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7146
seg_007147,sample_02481,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7147
seg_007148,sample_02481,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7148
seg_007149,sample_02482,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7149
seg_007150,sample_02482,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7150
seg_007151,sample_02482,danse macabre - Katapulto,FAKE,1,Pop,udio,train,7151
seg_007152,sample_02483,Different Day - First,FAKE,1,Pop,udio,test,7152
seg_007153,sample_02483,Different Day - First,FAKE,1,Pop,udio,test,7153
seg_007154,sample_02483,Different Day - First,FAKE,1,Pop,udio,test,7154
seg_007155,sample_02484,Different Day - First,FAKE,1,Pop,udio,test,7155
seg_007156,sample_02484,Different Day - First,FAKE,1,Pop,udio,test,7156
seg_007157,sample_02484,Different Day - First,FAKE,1,Pop,udio,test,7157
seg_007158,sample_02485,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7158
seg_007159,sample_02485,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7159
seg_007160,sample_02485,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7160
seg_007161,sample_02486,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7161
seg_007162,sample_02486,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7162
seg_007163,sample_02486,Evil Cannot Create - Caleb Lemond,FAKE,1,Pop,udio,val,7163
seg_007164,sample_02487,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7164
seg_007165,sample_02487,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7165
seg_007166,sample_02487,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7166
seg_007167,sample_02488,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7167
seg_007168,sample_02488,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7168
seg_007169,sample_02488,"First Glance - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7169
seg_007170,sample_02489,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7170
seg_007171,sample_02489,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7171
seg_007172,sample_02489,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7172
seg_007173,sample_02490,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7173
seg_007174,sample_02490,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7174
seg_007175,sample_02490,Food and War - Ergo Phizmiz,FAKE,1,Pop,udio,train,7175
seg_007176,sample_02491,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7176
seg_007177,sample_02491,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7177
seg_007178,sample_02491,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7178
seg_007179,sample_02492,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7179
seg_007180,sample_02492,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7180
seg_007181,sample_02492,gospellioza - Katapulto,FAKE,1,Pop,udio,train,7181
seg_007182,sample_02493,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7182
seg_007183,sample_02493,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7183
seg_007184,sample_02493,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7184
seg_007185,sample_02494,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7185
seg_007186,sample_02494,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7186
seg_007187,sample_02494,"Hungry - Oh Yeah, the Future",FAKE,1,Pop,udio,test,7187
seg_007188,sample_02495,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7188
seg_007189,sample_02495,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7189
seg_007190,sample_02495,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7190
seg_007191,sample_02496,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7191
seg_007192,sample_02496,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7192
seg_007193,sample_02496,I Think From Now On - Caleb Lemond,FAKE,1,Pop,udio,train,7193
seg_007194,sample_02497,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7194
seg_007195,sample_02497,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7195
seg_007196,sample_02497,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7196
seg_007197,sample_02498,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7197
seg_007198,sample_02498,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7198
seg_007199,sample_02498,Invaders From Within - Monroeville Music Center,FAKE,1,Pop,udio,train,7199
seg_007200,sample_02499,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7200
seg_007201,sample_02499,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7201
seg_007202,sample_02499,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7202
seg_007203,sample_02500,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7203
seg_007204,sample_02500,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7204
seg_007205,sample_02500,John the Baby - Ergo Phizmiz,FAKE,1,Pop,udio,train,7205
seg_007206,sample_02501,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7206
seg_007207,sample_02501,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7207
seg_007208,sample_02501,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7208
seg_007209,sample_02502,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7209
seg_007210,sample_02502,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7210
seg_007211,sample_02502,Kissing Scars - Caleb Lemond,FAKE,1,Pop,udio,train,7211
seg_007212,sample_02503,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7212
seg_007213,sample_02503,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7213
seg_007214,sample_02503,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7214
seg_007215,sample_02504,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7215
seg_007216,sample_02504,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7216
seg_007217,sample_02504,kolorowe wody - Katapulto,FAKE,1,Pop,udio,train,7217
seg_007218,sample_02505,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7218
seg_007219,sample_02505,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7219
seg_007220,sample_02505,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7220
seg_007221,sample_02506,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7221
seg_007222,sample_02506,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7222
seg_007223,sample_02506,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7223
seg_007224,sample_02507,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7224
seg_007225,sample_02507,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7225
seg_007226,sample_02507,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7226
seg_007227,sample_02508,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7227
seg_007228,sample_02508,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7228
seg_007229,sample_02508,"Lovedreams - Oh Yeah, the Future",FAKE,1,Pop,udio,train,7229
seg_007230,sample_02509,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7230
seg_007231,sample_02509,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7231
seg_007232,sample_02509,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7232
seg_007233,sample_02510,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7233
seg_007234,sample_02510,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7234
seg_007235,sample_02510,Mandrill - Ergo Phizmiz,FAKE,1,Pop,udio,train,7235
seg_007236,sample_02511,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7236
seg_007237,sample_02511,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7237
seg_007238,sample_02511,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7238
seg_007239,sample_02512,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7239
seg_007240,sample_02512,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7240
seg_007241,sample_02512,mc trabalenguas - Volumina,FAKE,1,Pop,udio,train,7241
seg_007242,sample_02513,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7242
seg_007243,sample_02513,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7243
seg_007244,sample_02513,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7244
seg_007245,sample_02514,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7245
seg_007246,sample_02514,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7246
seg_007247,sample_02514,Monkeystage - Ergo Phizmiz,FAKE,1,Pop,udio,train,7247
seg_007248,sample_02515,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7248
seg_007249,sample_02515,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7249
seg_007250,sample_02515,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7250
seg_007251,sample_02516,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7251
seg_007252,sample_02516,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7252
seg_007253,sample_02516,Motocross Mania - Monroeville Music Center,FAKE,1,Pop,udio,test,7253
seg_007254,sample_02517,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7254
seg_007255,sample_02517,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7255
seg_007256,sample_02517,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7256
seg_007257,sample_02518,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7257
seg_007258,sample_02518,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7258
seg_007259,sample_02518,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Pop,udio,test,7259
seg_007260,sample_02519,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7260
seg_007261,sample_02519,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7261
seg_007262,sample_02519,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7262
seg_007263,sample_02520,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7263
seg_007264,sample_02520,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7264
seg_007265,sample_02520,Nature Is Over / Defined - Bird Names,FAKE,1,Pop,udio,train,7265
seg_007266,sample_02521,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7266
seg_007267,sample_02521,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7267
seg_007268,sample_02521,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7268
seg_007269,sample_02522,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7269
seg_007270,sample_02522,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7270
seg_007271,sample_02522,New Life (take 1) - Bird Names,FAKE,1,Pop,udio,val,7271
seg_007272,sample_02523,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7272
seg_007273,sample_02523,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7273
seg_007274,sample_02523,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7274
seg_007275,sample_02524,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7275
seg_007276,sample_02524,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7276
seg_007277,sample_02524,Norweigian Wood II - Bird Names,FAKE,1,Pop,udio,val,7277
seg_007278,sample_02525,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7278
seg_007279,sample_02525,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7279
seg_007280,sample_02525,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7280
seg_007281,sample_02526,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7281
seg_007282,sample_02526,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7282
seg_007283,sample_02526,On My Mind - Ergo Phizmiz,FAKE,1,Pop,udio,train,7283
seg_007284,sample_02527,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7284
seg_007285,sample_02527,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7285
seg_007286,sample_02527,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7286
seg_007287,sample_02528,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7287
seg_007288,sample_02528,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7288
seg_007289,sample_02528,philcollins takes your hand - Katapulto,FAKE,1,Pop,udio,train,7289
seg_007290,sample_02529,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7290
seg_007291,sample_02529,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7291
seg_007292,sample_02529,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7292
seg_007293,sample_02530,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7293
seg_007294,sample_02530,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7294
seg_007295,sample_02530,purity & danger - Katapulto,FAKE,1,Pop,udio,train,7295
seg_007296,sample_02531,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7296
seg_007297,sample_02531,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7297
seg_007298,sample_02531,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7298
seg_007299,sample_02532,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7299
seg_007300,sample_02532,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7300
seg_007301,sample_02532,Roller Star - Monroeville Music Center,FAKE,1,Pop,udio,val,7301
seg_007302,sample_02533,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7302
seg_007303,sample_02533,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7303
seg_007304,sample_02533,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7304
seg_007305,sample_02534,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7305
seg_007306,sample_02534,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7306
seg_007307,sample_02534,"Roundtrip - Oh Yeah, the Future",FAKE,1,Pop,udio,val,7307
seg_007308,sample_02535,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7308
seg_007309,sample_02535,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7309
seg_007310,sample_02535,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7310
seg_007311,sample_02536,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7311
seg_007312,sample_02536,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7312
seg_007313,sample_02536,Shadow Government - Bird Names,FAKE,1,Pop,udio,train,7313
seg_007314,sample_02537,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7314
seg_007315,sample_02537,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7315
seg_007316,sample_02537,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7316
seg_007317,sample_02538,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7317
seg_007318,sample_02538,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7318
seg_007319,sample_02538,She Works / Tepid Waters - Bird Names,FAKE,1,Pop,udio,test,7319
seg_007320,sample_02539,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7320
seg_007321,sample_02539,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7321
seg_007322,sample_02539,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7322
seg_007323,sample_02540,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7323
seg_007324,sample_02540,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7324
seg_007325,sample_02540,Soleares&beats - Malaventura,FAKE,1,Pop,udio,val,7325
seg_007326,sample_02541,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7326
seg_007327,sample_02541,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7327
seg_007328,sample_02541,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7328
seg_007329,sample_02542,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7329
seg_007330,sample_02542,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7330
seg_007331,sample_02542,Something Dirty - Ergo Phizmiz,FAKE,1,Pop,udio,test,7331
seg_007332,sample_02543,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7332
seg_007333,sample_02543,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7333
seg_007334,sample_02543,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7334
seg_007335,sample_02544,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7335
seg_007336,sample_02544,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7336
seg_007337,sample_02544,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Pop,udio,train,7337
seg_007338,sample_02545,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7338
seg_007339,sample_02545,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7339
seg_007340,sample_02545,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7340
seg_007341,sample_02546,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7341
seg_007342,sample_02546,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7342
seg_007343,sample_02546,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Pop,udio,val,7343
seg_007344,sample_02547,The Cave of Time - Monroeville Music Center,FAKE,1,Pop,udio,train,7344
